1,0000 0000 0000 0000 0000 001E,-66.50,0.620,142.8125,1439303065370160
1,0000 0000 0000 0000 0000 001E,-64.50,0.620,39.0625,1439303065427345
3,0000 0000 0000 0000 0000 001E,-63.50,6.001,1.75,1439303065647356
3,0000 0000 0000 0000 0000 001E,-61.00,5.958,70.75,1439303065674104
4,0000 0000 0000 0000 0000 001E,-66.00,3.313,1.0625,1439303065808589
4,0000 0000 0000 0000 0000 001E,-66.50,0.430,-2.25,1439303065855686
3,0000 0000 0000 0000 0000 001E,-61.50,0.454,-91.5,1439303066097141
3,0000 0000 0000 0000 0000 001E,-62.00,1.700,-0.9375,1439303066170210
1,0000 0000 0000 0000 0000 001E,-66.50,3.559,0.8125,1439303066318196
1,0000 0000 0000 0000 0000 001E,-66.50,5.602,-39.0625,1439303066356393
3,0000 0000 0000 0000 0000 001E,-62.00,3.485,-20.75,1439303066489191
3,0000 0000 0000 0000 0000 001E,-62.00,3.056,184.3125,1439303066543979
4,0000 0000 0000 0000 0000 001E,-64.00,4.044,-338.125,1439303066608494
4,0000 0000 0000 0000 0000 001E,-65.00,3.835,-135.4375,1439303066647769
1,0000 0000 0000 0000 0000 001E,-62.50,6.271,-36.5625,1439303066707135
1,0000 0000 0000 0000 0000 001E,-64.50,1.135,0,1439303066772294
3,0000 0000 0000 0000 0000 001E,-62.00,2.276,-0.125,1439303066918958
3,0000 0000 0000 0000 0000 001E,-62.00,0.000,-130.5625,1439303066969551
1,0000 0000 0000 0000 0000 001E,-65.00,1.571,-75.625,1439303067109990
1,0000 0000 0000 0000 0000 001E,-63.50,5.289,-62.25,1439303067170065
3,0000 0000 0000 0000 0000 001E,-61.50,3.547,-50,1439303067323983
1,0000 0000 0000 0000 0000 001E,-64.00,1.135,161.125,1439303067576384
3,0000 0000 0000 0000 0000 001E,-61.00,5.645,7.3125,1439303067730688
3,0000 0000 0000 0000 0000 001E,-62.00,2.933,-28.0625,1439303067790675
4,0000 0000 0000 0000 0000 001E,-64.50,1.559,-112.25,1439303067854045
4,0000 0000 0000 0000 0000 001E,-63.50,1.540,0,1439303067897611
3,0000 0000 0000 0000 0000 001E,-63.50,2.283,59.8125,1439303068107633
3,0000 0000 0000 0000 0000 001E,-64.00,5.676,0.4375,1439303068152825
1,0000 0000 0000 0000 0000 001E,-67.00,1.227,-0.1875,1439303068310997
3,0000 0000 0000 0000 0000 001E,-62.00,1.129,-2.4375,1439303068487869
3,0000 0000 0000 0000 0000 001E,-61.50,1.055,31.6875,1439303068542512
4,0000 0000 0000 0000 0000 001E,-71.50,5.786,0.4375,1439303068628768
1,0000 0000 0000 0000 0000 001E,-62.50,1.976,-70.75,1439303068768398
3,0000 0000 0000 0000 0000 001E,-62.00,2.767,-28.0625,1439303068925677
3,0000 0000 0000 0000 0000 001E,-61.50,2.688,-25.625,1439303068979114
1,0000 0000 0000 0000 0000 001E,-64.00,2.810,-67.125,1439303069139932
1,0000 0000 0000 0000 0000 001E,-63.50,6.007,-62.25,1439303069220801
3,0000 0000 0000 0000 0000 001E,-62.50,4.215,39.0625,1439303069333330
3,0000 0000 0000 0000 0000 001E,-63.50,0.749,-0.5,1439303069419291
4,0000 0000 0000 0000 0000 001E,-67.00,5.835,-1.25,1439303069487372
4,0000 0000 0000 0000 0000 001E,-66.50,2.430,122.0625,1439303069514089
3,0000 0000 0000 0000 0000 001E,-63.50,5.142,-1.1875,1439303069796279
3,0000 0000 0000 0000 0000 001E,-63.50,0.092,-0.1875,1439303070166560
1,0000 0000 0000 0000 0000 001E,-66.00,2.810,-75.625,1439303070406087
3,0000 0000 0000 0000 0000 001E,-62.00,1.049,-75.625,1439303070544271
3,0000 0000 0000 0000 0000 001E,-62.50,5.308,4.875,1439303070607673
1,0000 0000 0000 0000 0000 001E,-63.00,1.012,23.1875,1439303070761514
1,0000 0000 0000 0000 0000 001E,-64.00,3.737,137.9375,1439303070815592
3,0000 0000 0000 0000 0000 001E,-61.00,2.160,-64.6875,1439303070958257
3,0000 0000 0000 0000 0000 001E,-61.00,3.491,145.25,1439303071019094
4,0000 0000 0000 0000 0000 001E,-73.50,0.693,0.8125,1439303071098288
1,0000 0000 0000 0000 0000 001E,-66.00,2.301,70.75,1439303071219867
3,0000 0000 0000 0000 0000 001E,-63.00,3.755,-0.375,1439303071348492
1,0000 0000 0000 0000 0000 001E,-65.50,5.099,124.5,1439303071575989
3,0000 0000 0000 0000 0000 001E,-61.00,1.890,39.0625,1439303071742107
1,0000 0000 0000 0000 0000 001E,-66.50,3.749,-7.3125,1439303071996834
4,0000 0000 0000 0000 0000 001E,-68.50,6.025,-1.25,1439303072283349
1,0000 0000 0000 0000 0000 001E,-64.50,3.792,-54.875,1439303072349082
1,0000 0000 0000 0000 0000 001E,-65.00,3.639,-28.0625,1439303072395056
1,0000 0000 0000 0000 0000 001E,-68.50,5.283,-1.125,1439303072768750
3,0000 0000 0000 0000 0000 001E,-62.50,1.755,-10.9375,1439303072941652
3,0000 0000 0000 0000 0000 001E,-63.00,1.724,34.125,1439303072972626
4,0000 0000 0000 0000 0000 001E,-71.00,0.264,1.25,1439303073068926
1,0000 0000 0000 0000 0000 001E,-65.50,4.946,-31.6875,1439303073129792
1,0000 0000 0000 0000 0000 001E,-65.00,4.761,156.25,1439303073167344
3,0000 0000 0000 0000 0000 001E,-63.50,5.522,-0.8125,1439303073354834
3,0000 0000 0000 0000 0000 001E,-64.00,5.559,-0.625,1439303073402712
1,0000 0000 0000 0000 0000 001E,-65.00,3.952,18.25,1439303073539079
3,0000 0000 0000 0000 0000 001E,-62.00,1.117,169.625,1439303073798877
4,0000 0000 0000 0000 0000 001E,-67.50,4.001,0.4375,1439303073885632
4,0000 0000 0000 0000 0000 001E,-67.50,0.859,0.25,1439303073910224
1,0000 0000 0000 0000 0000 001E,-67.00,2.013,163.5625,1439303073943605
1,0000 0000 0000 0000 0000 001E,-65.50,2.847,-239.25,1439303073989949
3,0000 0000 0000 0000 0000 001E,-61.00,4.013,59.8125,1439303074155890
3,0000 0000 0000 0000 0000 001E,-60.50,4.320,-39.0625,1439303074218407
1,0000 0000 0000 0000 0000 001E,-63.00,0.153,0,1439303074361920
1,0000 0000 0000 0000 0000 001E,-63.50,0.135,-2.4375,1439303074402825
3,0000 0000 0000 0000 0000 001E,-62.00,1.387,-89.0625,1439303074569164
3,0000 0000 0000 0000 0000 001E,-61.50,1.006,124.5,1439303074634978
1,0000 0000 0000 0000 0000 001E,-62.50,3.123,62.25,1439303074860954
3,0000 0000 0000 0000 0000 001E,-61.00,0.847,23.1875,1439303075101555
3,0000 0000 0000 0000 0000 001E,-61.50,5.228,-109.8125,1439303075485190
3,0000 0000 0000 0000 0000 001E,-60.50,5.222,-78.125,1439303075534304
1,0000 0000 0000 0000 0000 001E,-62.50,2.184,98.875,1439303075708164
1,0000 0000 0000 0000 0000 001E,-63.50,2.215,-10.9375,1439303075768955
4,0000 0000 0000 0000 0000 001E,-66.50,0.337,-0.25,1439303076040554
3,0000 0000 0000 0000 0000 001E,-61.00,4.712,43.9375,1439303076310645
3,0000 0000 0000 0000 0000 001E,-60.00,4.792,43.9375,1439303076352129
3,0000 0000 0000 0000 0000 001E,-61.50,4.559,-25.625,1439303076719120
3,0000 0000 0000 0000 0000 001E,-61.50,4.338,-4.875,1439303076772792
4,0000 0000 0000 0000 0000 001E,-65.50,3.583,20.75,1439303076823404
1,0000 0000 0000 0000 0000 001E,-65.00,1.098,-73.1875,1439303077000574
3,0000 0000 0000 0000 0000 001E,-60.50,6.118,-46.375,1439303077176818
