925,0,8,0,128,0,0,0,0,0,8,0,0,1041.4,0,1192.8,0,0,0,0,2670,3643.2,268.69,2,2,2,2,2,2,2,2,2,2,2,-0,0.025212,-0,0.025212,-0,-0,-0,-0,-0,0.025212,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1519,0,8,0,8,0,0,0,0,0,8,8,209,2375,0,1286,0,0,0,0,2616,4416,1349,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,1,20,8,186,382,0,2781,0,0,0,0,4110,3704,770,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1,0,0,169,2,0,0,0,163,72,129,1094,1357,0,2765,834,0,0,0,5203,6840,1555,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
280,8,136,0,128,0,0,0,0,136,8,0,1267,1967,0,2776,0,0,0,0,3951,2754,22,2,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,0,0,0,0,0,0,0,0,8,0,8,0,450,0,0,0,0,0,0,578,780,2192,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1582,0,0,0,8,0,0,0,0,0,0,8,0,342,0,1556,0,0,0,0,359,1563,193,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2212,8,8,0,128,128,0,0,0,8,0,128,1765.2,2017,0,3581.2,555.8,0,0,0,6548.8,514,3406.5,-0.001001,-0.001001,2,2,2,2,2,2,2,2,2,0.045415,0.045415,-0,0.045415,0.025212,-0,-0,-0,0.045415,-0,0.025212,0,0,0,0.019531,0,0,0,0,0.019531,0,0,0,0,0,0,1,0,0,0,0,0,0
1517,0,0,0,0,0,0,0,0,8,0,0,0,0,0,523,0,0,0,0,2930,0,426,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
926,8,8,0,16,0,0,0,0,8,8,8,816.2,982.4,0,987.6,355.6,0,0,0,3998.6,5865.6,2197.8,2,2,2,2,2,2,2,2,2,2,-0.0014163,0.025212,0.025212,-0,0.025212,-0,-0,-0,-0,0.025212,0.025212,0.063721,0,0,0,0,0,0,0,0,0,0.019531,0.019531,0,0,0,0,1,0,0,1,0,0,0
1924,0,0,0,135,8,0,0,0,200,1,133,423,806,0,4487,799,0,0,0,4409,2088,1626,2,2,2,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
787,8,8,0,0,8,0,0,0,16,8,8,1001,1695,0,518,661,0,0,0,1772,1590,622,2,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1573,0,8,0,72,0,0,0,0,64,8,72,0,1987,0,1906,0,0,0,0,1513,4844,915,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1907,0,0,0,128,0,0,0,0,73,0,0,0,124,0,2164,978,0,0,0,2560,0,54,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,490,254,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1699,8,0,0,128,0,0,0,0,128,8,0,845,0,0,1689,0,0,0,0,3275,2906,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1836,0,0,0,8,0,0,0,0,0,0,0,532,277,0,772,325,0,0,0,708,0,428,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1835,0,0,0,0,8,0,0,0,74,0,72,0,973,0,547,356,0,0,0,4302,3142,1657,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
354,0,128,0,131,10,0,0,0,155,155,129,428,1346,0,3480,1825,0,0,0,6070,4291,665,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
199,0,0,0,0,0,0,0,0,0,8,8,431,807,0,1534,169,0,0,0,3324,3705,1504,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0,0,0,128,8,0,0,0,0,0,0,0,0,0,1514,150.4,0,0,0,1948,3390.2,1198.2,2,2,2,2,2,2,2,2,2,2,2,-0,-0,-0,0.025212,0.025212,-0,-0,-0,-0,-0,-0,0,0,0,0.019531,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
701,8,0,0,0,0,0,0,0,8,8,8,891,1093,0,814,393,0,0,0,2347,5235,710,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
317,0,0,0,128,128,0,0,0,24,8,128,546,556,0,2060,203,0,0,0,4202,3017,805,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1351,1,0,0,0,0,0,0,0,8,0,200,495,858,0,1267,0,0,0,0,3888,527,3027,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,8,0,0,0,0,0,0,0,0,1,0,651,450,0,707,0,0,0,0,1337,1386,1356,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1064,0,0,0,1,0,0,0,0,137,9,1,436,971,0,981,0,0,0,0,4810,1913,2672,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42,8,0,0,128,0,0,0,0,0,0,0,537.6,0,0,1074.8,443.6,0,0,0,0,0,2403.9,2,2,2,2,2,2,2,2,2,2,2,0.025212,-0,-0,0.045415,-0,-0,-0,-0,-0,-0,-0,0,0,0,0.019531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,136,0,8,0,0,0,0,8,0,136,399,1329,0,366,0,0,0,0,4233,2177,2527,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,535,0,0,0,1305,1009,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1351,8,0,0,12,128,0,0,0,128,8,0,459,345,0,4204,292,0,0,0,4556,2615,275,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
683,0,8,0,2,0,0,0,0,8,0,139,0,1469,0,1475,464,0,0,0,2878,2504,1235,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
634,8,8,0,221,2,0,0,0,223,136,201,657,1719,0,3891,1285,0,0,0,6212,4690,2028,2,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,136,0,128,64,0,0,0,192,66,0,253,1072,0,2272,493,0,0,0,2892,2930,46,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,0,0,0,28,1,0,0,0,16,0,12,200,1035,0,2968,1189,0,0,0,2821,1917,917,2,2,2,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1081,8,136,0,192,2,0,0,0,136,8,136,587,1716,0,3342,628,0,0,0,5043,5932,2371,2,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
1607,0,1,0,128,0,0,0,0,8,0,129,0,850,0,1116,0,0,0,0,2657,1808,3270,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,8,8,0,8,0,0,0,0,24,8,24,290,1595,0,2093,0,0,0,0,2067,6017,1965,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
292,8,8,0,128,0,0,0,0,136,8,0,1528.4,2857.2,0,3546.6,0,0,0,0,4954.8,2650,728.78,2,2,2,-0.002005,2,2,2,2,-0.001001,2,2,0.025212,0.025212,-0,0.096945,-0,-0,-0,-0,0.045415,0.025212,-0,0.019531,0,0,0.19531,0,0,0,0,0,0.019531,0,0,0,0,0,0,0,1,1,0,0,0
1646,0,0,0,2,0,0,0,0,128,8,0,0,349,0,3115,0,0,0,0,3870,2838,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
31,0,0,0,128,8,0,0,0,0,8,128,0,0,0,443.6,430,0,0,0,3334.6,4634,1521.2,2,2,2,2,2,2,2,2,2,2,2,-0,-0,-0,0.025212,0.025212,-0,-0,-0,-0,0.025212,0.037622,0,0,0,0.019531,0.019531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,8,8,0,12,1,0,0,0,156,9,141,364,1475,0,4217,1135,0,0,0,4605,3133,1880,2,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1944,8,8,0,0,0,0,0,0,8,0,128,1806.2,1959.8,0,1440,136,0,0,0,6513.4,791.6,1365.9,-0.001001,2,2,2,2,2,2,2,-0.0014163,2,-0.001001,0.045415,0.025212,-0,-0,-0,-0,-0,-0,0.063721,-0,0.045415,0.019531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2055,0,0,0,76,64,0,0,0,72,8,0,347,229,0,5907,992,0,0,0,2027,1259,112,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
607,0,8,0,16,0,0,0,0,16,8,24,0,1133.6,0,630,320.4,0,0,0,4018.2,4749.2,2335.7,2,2,2,2,2,2,2,2,2,2,-0.001001,-0,0.025212,-0,0.025212,-0,-0,-0,-0,0.025212,0.045415,0.045415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1456,8,0,0,8,8,0,0,0,0,8,8,812,0,0,814,1077,0,0,0,0,1972,1010,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,0,8,0,0,0,0,0,0,0,8,8,0,580.4,0,261.8,0,0,0,0,1260,5698.2,2048.9,2,2,2,2,2,2,2,2,2,-0.001001,-0.001001,-0,0.025212,-0,-0,-0,-0,-0,-0,-0,0.045415,0.045415,0,0.019531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1675,0,8,0,24,0,0,0,0,24,0,8,0,2076,0,1539,0,0,0,0,2539,2326,1321,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,320,198,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1829,8,0,0,8,8,0,0,0,24,8,8,817,1276,0,1328,681,0,0,0,2180,4676,1591,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1649,0,8,0,0,0,0,0,0,24,8,0,402.8,1453.2,0,329.8,357.2,0,0,0,4090.2,4186.4,1211.9,2,2,2,2,2,2,2,2,2,-0.001001,2,-0,0.025212,-0,-0,-0,-0,-0,-0,0.025212,0.045415,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1001,0,136,0,129,0,0,0,0,0,8,9,830,1562,0,1504,0,0,0,0,2596,2598,1959,2,0,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
658,0,8,0,136,0,0,0,0,8,8,128,0,2191,0,4223.8,0,0,0,0,4515.2,3027.2,3019.8,2,-0.001001,2,-0.003009,2,2,2,2,2,2,-0.0014163,-0,0.045415,-0,0.11236,-0,-0,-0,-0,0.025212,0.025212,0.063721,0,0.019531,0,0.019531,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1230,8,8,0,128,0,0,0,0,8,8,0,561.2,674.8,0,2417.4,186.2,0,0,0,3696.6,1159.6,1371.8,2,2,2,2,2,2,2,2,2,2,2,0.025212,0.025212,-0,0.045415,-0,-0,-0,-0,0.025212,0.025212,-0,0.019531,0,0,0.019531,0,0,0,0,0.019531,0,0,0,0,0,0,1,0,1,1,0,0,0
166,0,8,0,8,0,0,0,0,8,0,8,281,617,0,810,218,0,0,0,2757,5021,1324,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1257,8,0,0,0,0,0,0,0,16,8,8,638.4,660,0,615,0,0,0,0,2874.8,6739.2,2479.6,2,2,2,2,2,2,2,2,2,2,2,0.025212,-0,-0,-0,-0,-0,-0,-0,0.025212,0.025212,0.025212,0.019531,0,0,0,0,0,0,0,0.019531,0.019531,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,8,0,0,0,0,0,0,0,232,0,0,523,0,0,0,0,3928,646,311,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1039,0,0,0,136,9,0,0,0,137,4,220,249,0,0,3692,1156,0,0,0,6285,4662,1606,2,2,2,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,8,8,0,9,0,0,0,0,0,9,129,308,1323,0,2128,252,0,0,0,2620,2956,474,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,8,8,0,192,8,0,0,0,200,0,128,726,1657,0,2536,1054,0,0,0,6211,3819,1024,2,0,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
2055,8,8,0,128,0,0,0,0,128,0,136,1048.4,1093.6,0,3793.8,176,0,0,0,4230.6,868,1952.7,2,2,2,2,2,2,2,2,2,2,-0.0014163,0.025212,0.025212,-0,0.025212,-0,-0,-0,-0,0.025212,-0,0.063721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,0,0,0,0,128,0,0,0,128,8,128,684.4,0,0,1291.6,327.6,0,0,0,3138.6,4429.8,288.98,2,2,2,2,2,2,2,2,-0.001001,2,2,-0,-0,-0,-0,0.025212,-0,-0,-0,0.045415,0.025212,0.045415,0,0,0,0,0,0,0,0,0.019531,0,0,0,0,0,0,0,0,1,1,0,0,0
1490,8,1,0,136,8,0,0,0,185,10,229,683,685,0,3511,1226,0,0,0,4506,5703,2203,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1137,0,8,0,10,8,0,0,0,232,120,41,368,1855,0,2523,1209,0,0,0,5079,4525,1120,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1672,8,0,0,128,8,0,0,0,8,0,0,706.4,996,0,3364.8,399.2,0,0,0,4130.8,467.6,1554.4,2,2,2,2,2,2,2,2,2,2,2,0.025212,-0,-0,0.025212,0.045415,-0,-0,-0,0.025212,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
572,0,8,0,137,0,0,0,0,128,136,0,125,1534,0,2183,0,0,0,0,3787,4017,732,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1055,0,0,0,0,0,0,0,0,24,0,8,0,912,0,609.2,0,0,0,0,3611.8,4356,3096.9,2,2,2,2,2,2,2,2,-0.001001,2,2,-0,-0,-0,-0,-0,-0,-0,-0,0.045415,-0,0.045415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1946,0,8,0,8,0,0,0,0,8,0,8,0,940,0,525,0,0,0,0,782,0,1403,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
